OpFlag	BusinessEntityID	PhoneNumber	PhoneNumberTypeID	ModifiedDate
V	9950	1 (11) 500 555-0143	2	2012-12-03 00:00:00
V	9951	976-555-0118	1	2013-11-21 00:00:00
V	9952	1 (11) 500 555-0157	1	2013-07-14 00:00:00
V	9953	1 (11) 500 555-0129	2	2014-03-14 00:00:00
V	9954	1 (11) 500 555-0129	2	2014-03-02 00:00:00
V	9955	172-555-0126	2	2011-06-16 00:00:00
V	9956	697-555-0134	2	2013-10-07 00:00:00
V	9957	418-555-0156	1	2013-10-19 00:00:00
V	9958	609-555-0117	1	2013-07-20 00:00:00
V	9959	1 (11) 500 555-0123	1	2013-09-26 00:00:00
V	9960	1 (11) 500 555-0136	2	2012-06-04 00:00:00
V	9961	1 (11) 500 555-0134	2	2013-10-06 00:00:00
V	9962	899-555-0129	1	2014-01-18 00:00:00
V	9963	513-555-0117	1	2013-01-23 00:00:00
V	9964	195-555-0145	2	2013-03-24 00:00:00
V	9965	1 (11) 500 555-0135	1	2014-01-22 00:00:00
V	9966	962-555-0178	2	2013-08-03 00:00:00
V	9967	1 (11) 500 555-0167	1	2013-09-16 00:00:00
V	9968	674-555-0160	2	2014-02-01 00:00:00
V	9969	1 (11) 500 555-0113	2	2012-10-19 00:00:00
V	9970	1 (11) 500 555-0156	1	2012-06-04 00:00:00
V	9971	298-555-0117	1	2014-06-28 00:00:00
V	9972	103-555-0195	2	2013-10-29 00:00:00
V	9973	1 (11) 500 555-0124	2	2013-08-16 00:00:00
V	9974	838-555-0118	2	2013-10-08 00:00:00
V	9975	464-555-0161	2	2014-04-15 00:00:00
V	9976	1 (11) 500 555-0113	1	2014-03-16 00:00:00
V	9977	299-555-0175	1	2013-08-01 00:00:00
V	9978	1 (11) 500 555-0173	2	2012-12-20 00:00:00
V	9979	1 (11) 500 555-0117	1	2014-02-01 00:00:00
V	9980	375-555-0171	1	2014-02-26 00:00:00
V	9981	1 (11) 500 555-0192	2	2014-05-12 00:00:00
V	9982	1 (11) 500 555-0197	2	2013-08-23 00:00:00
V	9983	1 (11) 500 555-0167	2	2014-05-20 00:00:00
V	9984	1 (11) 500 555-0125	1	2013-04-06 00:00:00
V	9985	844-555-0169	1	2014-05-17 00:00:00
V	9986	1 (11) 500 555-0131	1	2012-06-09 00:00:00
V	9987	971-555-0198	1	2013-09-21 00:00:00
V	9988	807-555-0130	2	2013-08-11 00:00:00
V	9989	418-555-0153	1	2013-11-13 00:00:00
V	9990	196-555-0198	1	2013-08-02 00:00:00
V	9991	1 (11) 500 555-0138	2	2013-07-06 00:00:00
V	9992	337-555-0175	2	2014-01-18 00:00:00
V	9993	301-555-0157	2	2013-12-27 00:00:00
V	9994	142-555-0190	1	2013-12-01 00:00:00
V	9995	1 (11) 500 555-0162	2	2013-10-11 00:00:00
V	9996	502-555-0123	2	2013-03-13 00:00:00
V	9997	500-555-0122	1	2013-02-23 00:00:00
V	9998	1 (11) 500 555-0164	1	2011-08-03 00:00:00
V	9999	575-555-0155	2	2011-08-07 00:00:00
V	10000	388-555-0157	1	2013-11-09 00:00:00
V	10001	1 (11) 500 555-0134	1	2013-12-30 00:00:00
V	10002	337-555-0114	2	2014-01-25 00:00:00
V	10003	922-555-0195	1	2011-09-04 00:00:00
V	10004	1 (11) 500 555-0188	2	2013-05-08 00:00:00
V	10005	515-555-0115	1	2013-10-08 00:00:00
V	10006	694-555-0114	2	2013-07-31 00:00:00
V	10007	802-555-0115	1	2013-12-09 00:00:00
V	10008	1 (11) 500 555-0145	1	2011-09-17 00:00:00
V	10009	181-555-0136	2	2014-04-19 00:00:00
V	10010	1 (11) 500 555-0190	2	2014-05-28 00:00:00
V	10011	1 (11) 500 555-0150	1	2013-09-08 00:00:00
V	10012	554-555-0179	1	2012-06-05 00:00:00
V	10013	1 (11) 500 555-0199	2	2013-07-14 00:00:00
V	10014	1 (11) 500 555-0151	2	2013-09-27 00:00:00
V	10015	315-555-0122	2	2013-08-13 00:00:00
V	10016	1 (11) 500 555-0156	1	2013-10-27 00:00:00
V	10017	1 (11) 500 555-0198	2	2013-08-19 00:00:00
V	10018	150-555-0182	2	2014-04-20 00:00:00
V	10019	1 (11) 500 555-0184	1	2013-12-14 00:00:00
V	10020	537-555-0144	2	2013-08-23 00:00:00
V	10021	1 (11) 500 555-0161	2	2011-09-26 00:00:00
V	10022	1 (11) 500 555-0119	2	2014-05-11 00:00:00
V	10023	944-555-0119	1	2014-04-14 00:00:00
V	10024	1 (11) 500 555-0117	1	2011-10-15 00:00:00
V	10025	416-555-0196	1	2013-11-16 00:00:00
V	10026	111-555-0192	2	2013-09-17 00:00:00
V	10027	570-555-0129	1	2012-05-05 00:00:00
V	10028	1 (11) 500 555-0145	1	2014-06-10 00:00:00
V	10029	1 (11) 500 555-0189	1	2013-04-27 00:00:00
V	10030	913-555-0111	2	2013-01-29 00:00:00
V	10031	693-555-0156	1	2013-09-17 00:00:00
V	10032	246-555-0179	1	2013-11-01 00:00:00
V	10033	1 (11) 500 555-0185	1	2013-07-10 00:00:00
V	10034	531-555-0161	1	2014-04-16 00:00:00
V	10035	1 (11) 500 555-0139	1	2014-02-24 00:00:00
V	10036	1 (11) 500 555-0140	1	2013-10-28 00:00:00
V	10037	1 (11) 500 555-0169	1	2013-02-25 00:00:00
V	10038	1 (11) 500 555-0187	1	2013-07-28 00:00:00
V	10039	154-555-0159	2	2013-10-08 00:00:00
V	10040	1 (11) 500 555-0150	2	2014-02-27 00:00:00
V	10041	1 (11) 500 555-0195	2	2013-07-28 00:00:00
V	10042	1 (11) 500 555-0115	1	2013-11-12 00:00:00
V	10043	116-555-0188	2	2011-12-15 00:00:00
V	10044	1 (11) 500 555-0123	2	2012-07-05 00:00:00
V	10045	186-555-0118	1	2013-08-16 00:00:00
V	10046	651-555-0161	1	2013-12-15 00:00:00
V	10047	171-555-0192	2	2011-08-22 00:00:00
V	10048	691-555-0114	2	2014-03-11 00:00:00
V	10049	1 (11) 500 555-0112	2	2011-12-04 00:00:00
V	10050	553-555-0146	1	2013-12-27 00:00:00
V	10051	1 (11) 500 555-0148	1	2013-08-31 00:00:00
V	10052	1 (11) 500 555-0181	1	2014-03-25 00:00:00
V	10053	635-555-0167	2	2012-06-30 00:00:00
V	10054	737-555-0153	2	2014-02-07 00:00:00
V	10055	988-555-0180	2	2014-05-19 00:00:00
V	10056	333-555-0157	1	2014-01-24 00:00:00
V	10057	772-555-0115	1	2014-01-16 00:00:00
V	10058	1 (11) 500 555-0177	1	2013-09-07 00:00:00
V	10059	604-555-0191	1	2013-10-18 00:00:00
V	10060	271-555-0116	2	2012-11-21 00:00:00
V	10061	1 (11) 500 555-0194	1	2013-10-24 00:00:00
V	10062	672-555-0166	2	2013-07-15 00:00:00
V	10063	1 (11) 500 555-0114	2	2013-12-07 00:00:00
V	10064	1 (11) 500 555-0165	2	2013-09-01 00:00:00
V	10065	634-555-0184	2	2013-10-22 00:00:00
V	10066	1 (11) 500 555-0159	1	2013-07-15 00:00:00
V	10067	1 (11) 500 555-0112	1	2014-03-13 00:00:00
V	10068	394-555-0196	2	2013-12-24 00:00:00
V	10069	617-555-0161	2	2014-03-10 00:00:00
V	10070	1 (11) 500 555-0167	1	2013-06-30 00:00:00
V	10071	216-555-0141	1	2013-01-18 00:00:00
V	10072	1 (11) 500 555-0166	1	2013-03-28 00:00:00
V	10073	516-555-0128	1	2013-06-21 00:00:00
V	10074	527-555-0162	1	2013-11-09 00:00:00
V	10075	622-555-0192	1	2013-01-01 00:00:00
V	10076	864-555-0116	2	2014-02-11 00:00:00
V	10077	554-555-0191	2	2013-07-23 00:00:00
V	10078	1 (11) 500 555-0184	2	2013-02-13 00:00:00
V	10079	721-555-0185	1	2014-04-29 00:00:00
V	10080	1 (11) 500 555-0112	1	2013-07-14 00:00:00
V	10081	235-555-0114	1	2013-09-16 00:00:00
V	10082	123-555-0145	2	2013-08-19 00:00:00
V	10083	474-555-0192	2	2012-05-14 00:00:00
V	10084	387-555-0169	2	2013-08-04 00:00:00
V	10085	1 (11) 500 555-0159	2	2013-10-15 00:00:00
V	10086	1 (11) 500 555-0112	2	2011-11-28 00:00:00
V	10087	1 (11) 500 555-0134	1	2014-02-20 00:00:00
V	10088	1 (11) 500 555-0164	2	2014-02-16 00:00:00
V	10089	100-555-0115	1	2012-11-27 00:00:00
V	10090	1 (11) 500 555-0114	2	2014-05-05 00:00:00
V	10091	1 (11) 500 555-0184	2	2013-06-10 00:00:00
V	10092	128-555-0119	1	2013-04-14 00:00:00
V	10093	1 (11) 500 555-0165	2	2013-05-04 00:00:00
V	10094	346-555-0138	1	2013-11-15 00:00:00
V	10095	453-555-0131	2	2012-08-30 00:00:00
V	10096	320-555-0155	2	2011-09-12 00:00:00
V	10097	1 (11) 500 555-0115	1	2014-06-27 00:00:00
V	10098	735-555-0119	2	2013-04-24 00:00:00
V	10099	1 (11) 500 555-0138	1	2013-03-23 00:00:00
V	10100	161-555-0182	2	2013-08-21 00:00:00
V	10101	411-555-0132	1	2013-10-15 00:00:00
V	10102	1 (11) 500 555-0110	2	2013-07-20 00:00:00
V	10103	718-555-0140	2	2013-09-24 00:00:00
V	10104	190-555-0178	1	2013-07-09 00:00:00
V	10105	991-555-0186	1	2013-11-18 00:00:00
V	10106	1 (11) 500 555-0162	2	2012-04-04 00:00:00
V	10107	1 (11) 500 555-0151	2	2012-01-11 00:00:00
V	10108	1 (11) 500 555-0112	2	2014-01-09 00:00:00
V	10109	398-555-0151	2	2013-10-08 00:00:00
V	10110	1 (11) 500 555-0156	1	2013-07-24 00:00:00
V	10111	621-555-0152	2	2012-09-14 00:00:00
V	10112	1 (11) 500 555-0152	2	2013-08-07 00:00:00
V	10113	456-555-0149	2	2014-01-17 00:00:00
V	10114	1 (11) 500 555-0160	1	2013-10-30 00:00:00
V	10115	584-555-0142	2	2013-10-20 00:00:00
V	10116	1 (11) 500 555-0171	2	2013-10-02 00:00:00
V	10117	1 (11) 500 555-0110	1	2013-08-06 00:00:00
V	10118	1 (11) 500 555-0192	1	2014-06-03 00:00:00
V	10119	1 (11) 500 555-0131	1	2012-03-14 00:00:00
V	10120	1 (11) 500 555-0136	2	2012-08-03 00:00:00
V	10121	1 (11) 500 555-0111	2	2013-10-13 00:00:00
V	10122	1 (11) 500 555-0144	1	2014-04-16 00:00:00
V	10123	1 (11) 500 555-0126	1	2013-02-14 00:00:00
V	10124	1 (11) 500 555-0156	1	2014-04-25 00:00:00
V	10125	805-555-0160	2	2014-01-02 00:00:00
V	10126	1 (11) 500 555-0133	2	2014-05-15 00:00:00
V	10127	1 (11) 500 555-0111	2	2014-05-14 00:00:00
V	10128	979-555-0144	1	2014-03-30 00:00:00
V	10129	1 (11) 500 555-0155	2	2011-07-06 00:00:00
V	10130	1 (11) 500 555-0123	1	2013-08-05 00:00:00
V	10131	104-555-0152	1	2013-01-04 00:00:00
V	10132	128-555-0198	2	2013-12-11 00:00:00
V	10133	1 (11) 500 555-0177	2	2013-12-27 00:00:00
V	10134	801-555-0114	1	2013-07-27 00:00:00
V	10135	632-555-0118	2	2013-07-07 00:00:00
V	10136	1 (11) 500 555-0115	1	2013-05-03 00:00:00
V	10137	126-555-0118	2	2013-07-13 00:00:00
V	10138	882-555-0172	2	2013-12-20 00:00:00
V	10139	1 (11) 500 555-0182	2	2014-06-17 00:00:00
V	10140	185-555-0157	2	2013-11-13 00:00:00
V	10141	1 (11) 500 555-0182	1	2013-11-14 00:00:00
V	10142	895-555-0191	2	2014-06-23 00:00:00
V	10143	1 (11) 500 555-0192	1	2014-05-22 00:00:00
V	10144	429-555-0112	1	2012-07-03 00:00:00
V	10145	1 (11) 500 555-0139	2	2013-08-18 00:00:00
V	10146	605-555-0150	1	2014-01-18 00:00:00
V	10147	1 (11) 500 555-0133	1	2014-05-10 00:00:00
V	10148	720-555-0158	2	2014-05-24 00:00:00
V	10149	1 (11) 500 555-0154	1	2013-12-31 00:00:00
V	10150	380-555-0153	2	2014-06-23 00:00:00
V	10151	1 (11) 500 555-0115	2	2013-02-03 00:00:00
V	10152	1 (11) 500 555-0150	1	2012-07-20 00:00:00
V	10153	297-555-0131	2	2014-04-28 00:00:00
V	10154	189-555-0173	1	2013-12-30 00:00:00
V	10155	652-555-0151	1	2013-07-07 00:00:00
V	10156	384-555-0163	2	2013-09-30 00:00:00
V	10157	1 (11) 500 555-0113	2	2014-02-06 00:00:00
V	10158	1 (11) 500 555-0152	2	2013-05-03 00:00:00
V	10159	807-555-0123	2	2014-01-01 00:00:00
V	10160	239-555-0185	1	2014-03-02 00:00:00
V	10161	1 (11) 500 555-0147	1	2013-11-21 00:00:00
V	10162	199-555-0163	1	2013-10-14 00:00:00
V	10163	567-555-0149	1	2013-10-27 00:00:00
V	10164	715-555-0193	1	2014-06-14 00:00:00
V	10165	1 (11) 500 555-0116	2	2013-09-16 00:00:00
V	10166	487-555-0139	1	2012-01-31 00:00:00
V	10167	1 (11) 500 555-0160	1	2014-02-26 00:00:00
V	10168	856-555-0182	2	2013-12-20 00:00:00
V	10169	193-555-0116	1	2014-04-18 00:00:00
V	10170	1 (11) 500 555-0124	1	2012-03-02 00:00:00
V	10171	1 (11) 500 555-0127	1	2014-05-12 00:00:00
V	10172	160-555-0114	2	2014-06-23 00:00:00
V	10173	549-555-0199	2	2013-10-01 00:00:00
V	10174	1 (11) 500 555-0180	2	2014-05-06 00:00:00
V	10175	1 (11) 500 555-0113	1	2013-10-13 00:00:00
V	10176	1 (11) 500 555-0147	1	2013-04-03 00:00:00
V	10177	292-555-0126	1	2013-07-24 00:00:00
V	10178	1 (11) 500 555-0193	1	2013-08-22 00:00:00
V	10179	1 (11) 500 555-0153	1	2013-09-16 00:00:00
V	10180	487-555-0115	1	2013-07-18 00:00:00
V	10181	422-555-0144	2	2011-12-12 00:00:00
V	10182	1 (11) 500 555-0161	2	2011-08-17 00:00:00
V	10183	196-555-0135	2	2012-08-01 00:00:00
V	10184	1 (11) 500 555-0126	2	2014-03-25 00:00:00
V	10185	784-555-0163	1	2014-03-28 00:00:00
V	10186	1 (11) 500 555-0170	1	2014-01-20 00:00:00
V	10187	1 (11) 500 555-0128	1	2011-07-17 00:00:00
V	10188	198-555-0189	1	2013-12-19 00:00:00
V	10189	113-555-0140	1	2014-04-28 00:00:00
V	10190	1 (11) 500 555-0132	2	2013-12-24 00:00:00
V	10191	546-555-0111	2	2013-11-01 00:00:00
V	10192	1 (11) 500 555-0174	2	2014-03-25 00:00:00
V	10193	122-555-0199	2	2014-06-20 00:00:00
V	10194	178-555-0186	1	2013-11-04 00:00:00
V	10195	864-555-0131	1	2014-01-03 00:00:00
V	10196	1 (11) 500 555-0193	2	2013-07-06 00:00:00
V	10197	1 (11) 500 555-0139	1	2012-05-30 00:00:00
V	10198	370-555-0176	2	2014-04-08 00:00:00
V	10199	1 (11) 500 555-0163	2	2014-03-28 00:00:00
V	10200	1 (11) 500 555-0188	2	2013-10-06 00:00:00
V	10201	1 (11) 500 555-0174	1	2013-08-10 00:00:00
V	10202	529-555-0179	2	2011-06-29 00:00:00
V	10203	314-555-0118	1	2013-12-16 00:00:00
V	10204	1 (11) 500 555-0199	1	2013-07-26 00:00:00
V	10205	370-555-0149	2	2013-08-10 00:00:00
V	10206	1 (11) 500 555-0120	1	2012-10-12 00:00:00
V	10207	1 (11) 500 555-0138	1	2013-09-11 00:00:00
V	10208	572-555-0184	1	2013-05-25 00:00:00
V	10209	115-555-0176	2	2014-04-03 00:00:00
V	10210	1 (11) 500 555-0184	2	2011-12-29 00:00:00
V	10211	1 (11) 500 555-0140	2	2013-08-15 00:00:00
V	10212	326-555-0172	1	2014-01-15 00:00:00
V	10213	1 (11) 500 555-0133	2	2012-04-16 00:00:00
V	10214	143-555-0148	1	2013-09-05 00:00:00
V	10215	1 (11) 500 555-0159	2	2013-11-17 00:00:00
V	10216	463-555-0138	2	2013-03-16 00:00:00
V	10217	747-555-0146	2	2014-06-04 00:00:00
V	10218	138-555-0167	1	2012-06-12 00:00:00
V	10219	1 (11) 500 555-0137	1	2013-11-21 00:00:00
V	10220	145-555-0147	1	2012-02-15 00:00:00
V	10221	1 (11) 500 555-0188	1	2013-01-17 00:00:00
V	10222	1 (11) 500 555-0112	2	2013-12-11 00:00:00
V	10223	487-555-0151	1	2011-11-07 00:00:00
V	10224	811-555-0123	2	2013-02-03 00:00:00
V	10225	1 (11) 500 555-0150	2	2012-07-17 00:00:00
V	10226	961-555-0153	2	2013-07-10 00:00:00
V	10227	457-555-0134	2	2014-03-17 00:00:00
V	10228	317-555-0135	1	2014-03-05 00:00:00
V	10229	902-555-0168	1	2014-02-18 00:00:00
V	10230	978-555-0173	2	2014-04-28 00:00:00
V	10231	1 (11) 500 555-0172	2	2011-12-15 00:00:00
V	10232	1 (11) 500 555-0165	2	2011-11-07 00:00:00
V	10233	270-555-0150	2	2013-10-24 00:00:00
V	10234	612-555-0141	1	2013-09-29 00:00:00
V	10235	1 (11) 500 555-0167	1	2012-12-12 00:00:00
V	10236	271-555-0149	2	2013-09-22 00:00:00
V	10237	1 (11) 500 555-0166	1	2013-08-05 00:00:00
V	10238	306-555-0122	2	2012-12-16 00:00:00
V	10239	1 (11) 500 555-0149	1	2013-12-20 00:00:00
V	10240	126-555-0199	2	2013-02-02 00:00:00
V	10241	1 (11) 500 555-0111	2	2012-11-11 00:00:00
V	10242	1 (11) 500 555-0140	2	2013-09-09 00:00:00
V	10243	1 (11) 500 555-0121	1	2013-10-08 00:00:00
V	10244	426-555-0196	2	2013-11-16 00:00:00
V	10245	139-555-0163	1	2013-11-02 00:00:00
V	10246	512-555-0126	1	2014-03-07 00:00:00
V	10247	1 (11) 500 555-0162	2	2014-05-29 00:00:00
V	10248	1 (11) 500 555-0132	2	2013-11-26 00:00:00
V	10249	467-555-0178	1	2013-11-17 00:00:00
V	10250	1 (11) 500 555-0171	2	2014-02-04 00:00:00
V	10251	788-555-0147	1	2013-07-28 00:00:00
V	10252	1 (11) 500 555-0180	1	2014-04-10 00:00:00
V	10253	681-555-0110	1	2014-04-29 00:00:00
V	10254	1 (11) 500 555-0116	1	2013-05-18 00:00:00
V	10255	1 (11) 500 555-0124	2	2013-02-14 00:00:00
V	10256	1 (11) 500 555-0159	1	2012-08-12 00:00:00
V	10257	124-555-0126	1	2013-11-17 00:00:00
V	10258	512-555-0158	1	2013-08-20 00:00:00
V	10259	1 (11) 500 555-0167	1	2014-04-19 00:00:00
V	10260	146-555-0146	1	2012-11-03 00:00:00
V	10261	1 (11) 500 555-0115	2	2013-12-29 00:00:00
V	10262	300-555-0150	1	2012-01-10 00:00:00
V	10263	629-555-0159	2	2011-12-03 00:00:00
V	10264	1 (11) 500 555-0150	1	2013-07-30 00:00:00
V	10265	1 (11) 500 555-0124	2	2014-01-08 00:00:00
V	10266	1 (11) 500 555-0176	2	2013-08-03 00:00:00
V	10267	1 (11) 500 555-0136	2	2011-09-07 00:00:00
V	10268	622-555-0184	1	2014-05-30 00:00:00
V	10269	1 (11) 500 555-0140	2	2012-10-02 00:00:00
V	10270	1 (11) 500 555-0173	2	2014-05-06 00:00:00
V	10271	1 (11) 500 555-0169	1	2012-08-12 00:00:00
V	10272	1 (11) 500 555-0123	2	2012-03-23 00:00:00
V	10273	1 (11) 500 555-0137	2	2014-02-25 00:00:00
V	10274	592-555-0166	2	2013-09-15 00:00:00
V	10275	353-555-0119	1	2012-07-02 00:00:00
V	10276	459-555-0199	1	2012-09-18 00:00:00
V	10277	492-555-0112	1	2014-05-14 00:00:00
V	10278	1 (11) 500 555-0186	2	2013-03-13 00:00:00
V	10279	906-555-0157	2	2013-08-14 00:00:00
V	10280	1 (11) 500 555-0181	2	2012-12-11 00:00:00
V	10281	974-555-0128	2	2013-07-27 00:00:00
V	10282	403-555-0152	2	2013-10-03 00:00:00
V	10283	665-555-0117	2	2012-06-17 00:00:00
V	10284	1 (11) 500 555-0134	1	2012-12-18 00:00:00
V	10285	383-555-0115	1	2012-11-05 00:00:00
V	10286	1 (11) 500 555-0197	2	2013-03-15 00:00:00
V	10287	1 (11) 500 555-0166	2	2014-02-20 00:00:00
V	10288	1 (11) 500 555-0176	1	2013-11-29 00:00:00
V	10289	388-555-0172	2	2012-06-27 00:00:00
V	10290	1 (11) 500 555-0154	2	2012-02-21 00:00:00
V	10291	1 (11) 500 555-0118	1	2013-05-14 00:00:00
V	10292	1 (11) 500 555-0116	2	2013-01-07 00:00:00
V	10293	709-555-0119	2	2014-04-07 00:00:00
V	10294	1 (11) 500 555-0116	1	2013-02-13 00:00:00
V	10295	1 (11) 500 555-0162	1	2013-12-18 00:00:00
V	10296	1 (11) 500 555-0183	2	2013-07-28 00:00:00
V	10297	354-555-0139	1	2013-07-26 00:00:00
V	10298	198-555-0187	1	2011-07-18 00:00:00
V	10299	437-555-0199	2	2012-07-24 00:00:00
V	10300	235-555-0126	1	2013-12-27 00:00:00
V	10301	1 (11) 500 555-0191	1	2013-08-01 00:00:00
V	10302	892-555-0196	2	2014-03-08 00:00:00
V	10303	516-555-0113	1	2013-12-03 00:00:00
V	10304	524-555-0166	1	2014-04-13 00:00:00
V	10305	139-555-0154	2	2013-07-18 00:00:00
V	10306	1 (11) 500 555-0160	2	2013-11-11 00:00:00
V	10307	1 (11) 500 555-0143	1	2013-07-15 00:00:00
V	10308	1 (11) 500 555-0113	2	2013-09-23 00:00:00
V	10309	1 (11) 500 555-0130	1	2013-11-11 00:00:00
V	10310	1 (11) 500 555-0129	1	2013-10-13 00:00:00
V	10311	664-555-0174	1	2013-12-21 00:00:00
V	10312	1 (11) 500 555-0153	2	2013-02-22 00:00:00
V	10313	1 (11) 500 555-0181	2	2013-09-10 00:00:00
V	10314	658-555-0193	2	2014-03-07 00:00:00
V	10315	109-555-0158	1	2014-06-25 00:00:00
V	10316	819-555-0175	1	2013-09-20 00:00:00
V	10317	126-555-0140	1	2014-02-03 00:00:00
V	10318	398-555-0192	1	2014-02-13 00:00:00
V	10319	506-555-0157	2	2014-01-10 00:00:00
V	10320	401-555-0126	1	2014-02-07 00:00:00
V	10321	156-555-0171	1	2014-05-11 00:00:00
V	10322	343-555-0155	2	2013-01-23 00:00:00
V	10323	1 (11) 500 555-0141	2	2014-04-29 00:00:00
V	10324	1 (11) 500 555-0111	2	2011-11-14 00:00:00
V	10325	532-555-0176	2	2013-08-03 00:00:00
V	10326	1 (11) 500 555-0144	1	2012-08-09 00:00:00
V	10327	996-555-0185	1	2013-12-16 00:00:00
V	10328	598-555-0163	2	2013-10-16 00:00:00
V	10329	1 (11) 500 555-0112	2	2013-08-12 00:00:00
V	10330	977-555-0126	1	2013-10-03 00:00:00
V	10331	1 (11) 500 555-0196	1	2013-08-16 00:00:00
V	10332	1 (11) 500 555-0187	2	2013-01-23 00:00:00
V	10333	991-555-0143	2	2014-04-20 00:00:00
V	10334	598-555-0132	1	2012-07-27 00:00:00
V	10335	1 (11) 500 555-0162	1	2013-08-13 00:00:00
V	10336	285-555-0164	2	2014-05-16 00:00:00
V	10337	1 (11) 500 555-0155	2	2013-02-28 00:00:00
V	10338	1 (11) 500 555-0196	2	2013-06-26 00:00:00
V	10339	447-555-0163	2	2014-03-09 00:00:00
V	10340	411-555-0111	2	2014-03-02 00:00:00
V	10341	1 (11) 500 555-0135	1	2014-02-11 00:00:00
V	10342	842-555-0134	2	2014-06-02 00:00:00
V	10343	166-555-0116	2	2013-10-04 00:00:00
V	10344	1 (11) 500 555-0169	1	2014-02-20 00:00:00
V	10345	199-555-0115	2	2013-12-15 00:00:00
V	10346	232-555-0111	2	2013-10-01 00:00:00
V	10347	1 (11) 500 555-0168	1	2013-03-17 00:00:00
V	10348	100-555-0138	2	2011-10-30 00:00:00
V	10349	1 (11) 500 555-0173	2	2013-08-28 00:00:00
V	10350	133-555-0128	2	2014-04-03 00:00:00
V	10351	1 (11) 500 555-0121	2	2012-08-29 00:00:00
V	10352	179-555-0198	2	2013-09-21 00:00:00
V	10353	138-555-0117	1	2013-10-01 00:00:00
V	10354	1 (11) 500 555-0125	2	2012-04-24 00:00:00
V	10355	1 (11) 500 555-0151	1	2013-10-19 00:00:00
V	10356	111-555-0111	2	2013-12-22 00:00:00
V	10357	1 (11) 500 555-0188	1	2014-03-16 00:00:00
V	10358	1 (11) 500 555-0195	1	2012-06-23 00:00:00
V	10359	1 (11) 500 555-0159	2	2014-05-13 00:00:00
V	10360	1 (11) 500 555-0185	1	2013-03-08 00:00:00
V	10361	1 (11) 500 555-0171	1	2013-07-14 00:00:00
V	10362	1 (11) 500 555-0141	1	2013-08-31 00:00:00
V	10363	183-555-0114	1	2014-02-24 00:00:00
V	10364	256-555-0180	2	2013-07-23 00:00:00
V	10365	1 (11) 500 555-0112	1	2013-10-20 00:00:00
V	10366	976-555-0125	1	2013-12-24 00:00:00
V	10367	771-555-0166	2	2013-07-21 00:00:00
V	10368	1 (11) 500 555-0171	1	2014-04-24 00:00:00
V	10369	478-555-0117	2	2013-07-15 00:00:00
V	10370	1 (11) 500 555-0118	2	2013-05-12 00:00:00
V	10371	1 (11) 500 555-0114	2	2013-08-04 00:00:00
V	10372	609-555-0179	2	2013-07-16 00:00:00
V	10373	1 (11) 500 555-0163	2	2013-12-11 00:00:00
V	10374	856-555-0149	1	2014-02-15 00:00:00
V	10375	1 (11) 500 555-0169	2	2011-06-13 00:00:00
V	10376	680-555-0125	1	2013-01-20 00:00:00
V	10377	300-555-0119	2	2013-05-22 00:00:00
V	10378	1 (11) 500 555-0124	1	2013-08-05 00:00:00
V	10379	1 (11) 500 555-0183	1	2013-12-28 00:00:00
V	10380	944-555-0159	2	2013-09-25 00:00:00
V	10381	698-555-0190	2	2013-07-16 00:00:00
V	10382	946-555-0113	1	2013-11-07 00:00:00
V	10383	1 (11) 500 555-0130	1	2013-02-14 00:00:00
V	10384	962-555-0158	2	2013-11-17 00:00:00
V	10385	1 (11) 500 555-0161	2	2013-04-06 00:00:00
V	10386	1 (11) 500 555-0169	2	2011-12-28 00:00:00
V	10387	131-555-0112	2	2014-01-02 00:00:00
V	10388	1 (11) 500 555-0156	1	2013-10-12 00:00:00
V	10389	474-555-0142	1	2011-10-23 00:00:00
V	10390	1 (11) 500 555-0147	1	2011-09-07 00:00:00
V	10391	447-555-0117	2	2014-04-15 00:00:00
V	10392	896-555-0114	1	2014-05-03 00:00:00
V	10393	1 (11) 500 555-0110	2	2013-12-21 00:00:00
V	10394	1 (11) 500 555-0129	1	2014-01-01 00:00:00
V	10395	1 (11) 500 555-0164	1	2013-09-07 00:00:00
V	10396	735-555-0155	1	2012-09-29 00:00:00
V	10397	1 (11) 500 555-0123	2	2013-07-22 00:00:00
V	10398	251-555-0119	1	2014-04-29 00:00:00
V	10399	434-555-0159	1	2013-07-31 00:00:00
V	10400	410-555-0125	1	2013-07-11 00:00:00
V	10401	1 (11) 500 555-0177	2	2014-01-10 00:00:00
V	10402	158-555-0122	1	2013-10-05 00:00:00
V	10403	746-555-0119	1	2014-05-03 00:00:00
V	10404	1 (11) 500 555-0174	1	2012-09-18 00:00:00
V	10405	729-555-0182	1	2013-07-29 00:00:00
V	10406	686-555-0191	1	2014-04-24 00:00:00
V	10407	1 (11) 500 555-0164	2	2013-11-13 00:00:00
V	10408	355-555-0162	1	2014-02-03 00:00:00
V	10409	547-555-0192	1	2014-05-24 00:00:00
V	10410	785-555-0136	1	2012-08-20 00:00:00
V	10411	1 (11) 500 555-0169	2	2014-01-08 00:00:00
V	10412	1 (11) 500 555-0138	2	2014-02-10 00:00:00
V	10413	631-555-0170	2	2013-08-01 00:00:00
V	10414	1 (11) 500 555-0139	1	2014-03-07 00:00:00
V	10415	1 (11) 500 555-0119	1	2011-07-29 00:00:00
